district_id,county_id,subcounty_id,parish_id,village_id,district,county,subcounty,parish,village,year,school_name,ownership,gender,p1,p2,p3,p4,p5,p6,p7,subtotal,p1_speciall_needs,p2_special_needs,p3_special_needs,p4_special_needs,p5_special_needs,p6_special_needs,p7_special_needs,baby_class,middle_class,top_class,orphans
d102,c101,s103,p153,v287,Kayunga,Bbaale,Kayonza,Kanywero,Wabunyonyi,2022,Wabunyonyi CU Primary School,Government,Boys,64,54,62,50,46,44,10,330,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p153,v297,Kayunga,Bbaale,Kayonza,Kanywero,Wunga,2022,Wunga Primary School,Government,Boys,55,24,24,20,25,13,12,173,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p152,v277,Kayunga,Bbaale,Kayonza,Kamusabi,Bugatto,2022,Bugatto RC Primary School,Government,Girls,52,37,22,40,37,48,24,260,0,0,0,0,0,0,2,0,0,0,
d102,c101,s103,p154,v298,Kayunga,Bbaale,Kayonza,Kitwe,Bugoma,2022,Bugoma Primary School,Government,Girls,60,39,32,22,38,37,10,238,1,0,2,1,2,0,1,6,0,0,
d102,c101,s103,p152,v279,Kayunga,Bbaale,Kayonza,Kamusabi,Bugonya B,2022,Bugonya CU Primary School,Government,Girls,56,48,37,32,37,28,11,249,3,2,0,0,2,3,0,10,0,0,
d102,c101,s103,p158,v332,Kayunga,Bbaale,Kayonza,Namizo,Bujwaya,2022,Bujwaya CU Primary School,Government,Girls,89,74,66,51,59,30,15,384,1,1,1,0,1,0,0,15,0,0,
d102,c101,s103,p154,v299,Kayunga,Bbaale,Kayonza,Kitwe,Busabira,2022,Busabira Parents Primary School,Government,Girls,73,32,45,34,38,20,6,248,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p150,v269,Kayunga,Bbaale,Kayonza,Balisanga,Nzingu,2022,Bwalala Primary School,Government,Girls,55,37,48,46,58,40,24,308,1,0,3,0,1,0,1,0,0,0,
d102,c101,s103,p157,,Kayunga,Bbaale,Kayonza,Namaliri,,2022,Hillside Junior Academy,Private,Girls,16,26,28,21,16,22,7,136,2,0,1,0,0,0,0,3,0,0,
d102,c101,s103,p156,v315,Kayunga,Bbaale,Kayonza,Nakyesanja,Kakiika A,2022,Kakiika Parents Primary School,Government,Girls,41,47,26,44,25,27,20,230,1,2,1,1,1,1,1,6,0,0,
d102,c101,s103,p152,v281,Kayunga,Bbaale,Kayonza,Kamusabi,Kamusabi,2022,Kamusabi Primary School,Government,Girls,49,72,39,43,54,31,10,298,0,1,1,0,0,0,0,20,0,0,
d102,c101,s103,p153,v289,Kayunga,Bbaale,Kayonza,Kanywero,Katugo,2022,Kanywero Public Primary School,Government,Girls,63,19,25,17,21,11,2,158,0,0,0,1,0,0,0,0,0,0,
d102,c101,s103,p157,v333,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota East,2022,Kawolokota CU Primary School,Government,Girls,36,41,47,55,52,46,26,303,1,2,2,2,4,4,0,0,0,0,
d102,c101,s103,p157,v323,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota West,2022,Kawolokota RC Primary School,Government,Girls,132,85,47,79,55,66,39,503,0,0,0,0,0,0,0,10,0,0,
d102,c101,s103,p157,v324,Kayunga,Bbaale,Kayonza,Namaliri,Kayonza,2022,Kayonza Primary School,Government,Girls,40,40,31,24,44,34,16,229,3,3,1,2,1,1,2,9,0,0,
d102,c101,s103,p156,v318,Kayunga,Bbaale,Kayonza,Nakyesanja,Kirimantogo,2022,Kirimantoogo RC Primary School,Government,Girls,50,26,25,15,16,25,20,177,2,0,0,1,0,1,0,0,0,0,
d102,c101,s103,p150,v264,Kayunga,Bbaale,Kayonza,Balisanga,Kirisiru,2022,Kirisiru CU Primary School,Government,Girls,18,25,20,30,23,15,17,148,0,0,0,0,0,1,2,0,0,0,
d102,c101,s103,p154,v301,Kayunga,Bbaale,Kayonza,Kitwe,Kyamugongo A,2022,Kitwe RC Primary School,Government,Girls,75,50,57,70,49,74,63,438,0,0,1,0,1,0,0,0,0,0,
d102,c101,s103,p158,v297,Kayunga,Bbaale,Kayonza,Namizo,Wunga,2022,Kyebuye RC Primary School,Government,Girls,96,33,27,46,15,25,17,259,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p157,v328,Kayunga,Bbaale,Kayonza,Namaliri,Lugasa East,2022,Lugasa Primary School,Government,Girls,35,79,37,44,44,47,33,319,0,0,0,3,0,2,0,25,0,0,
d102,c101,s103,p152,v285,Kayunga,Bbaale,Kayonza,Kamusabi,Lukonda,2022,Lukonda Public Primary School,Government,Girls,61,30,23,46,36,57,4,257,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p153,v293,Kayunga,Bbaale,Kayonza,Kanywero,Kiseeta B,2022,Lwabyata Parents Primary School,Government,Girls,97,30,49,55,61,47,20,359,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p155,v308,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa IV,2022,Nakyessa Bright Future Primary School,Government,Girls,65,38,58,72,60,60,29,382,6,1,0,11,0,0,0,30,0,0,
d102,c101,s103,p155,v307,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa III,2022,Nakyessa CU Primary School,Government,Girls,30,42,30,21,27,22,24,196,4,0,0,0,0,0,0,7,0,0,
d102,c101,s103,p155,v308,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa IV,2022,Nakyessa Moslem Primary School,Government,Girls,90,48,72,68,60,42,43,423,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p155,v310,Kayunga,Bbaale,Kayonza,Nakyesa,Namatogonya II,2022,Namatogonya CU Primary School,Government,Girls,35,37,31,29,26,17,4,179,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p158,v334,Kayunga,Bbaale,Kayonza,Namizo,Namavundu A,2022,Namavundu Primary School,Government,Girls,98,24,30,20,15,6,7,200,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p158,v335,Kayunga,Bbaale,Kayonza,Namizo,Namizo A,2022,Namizo UMEA Primary School,Government,Girls,73,66,43,48,34,37,19,320,11,1,4,13,4,3,2,22,0,0,
d102,c101,s103,p158,v337,Kayunga,Bbaale,Kayonza,Namizo,Nawansama,2022,Nawansama UMEA Koran Primary School,Government,Girls,30,31,14,16,16,18,0,125,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p151,v275,Kayunga,Bbaale,Kayonza,Kafumba,Nyondo A,2022,Nyondo RC Primary School,Government,Girls,115,58,57,63,75,29,12,409,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p150,,Kayunga,Bbaale,Kayonza,Balisanga,,2022,Sammy Junior School Kamwokya,Private,Girls,12,20,11,10,6,7,0,66,0,0,0,0,0,0,0,24,22,0,
d102,c101,s103,p157,v330,Kayunga,Bbaale,Kayonza,Namaliri,Nakabango,2022,St Jude Kayonza RC Primary School,Government,Girls,18,26,25,20,17,20,17,143,0,2,0,0,0,2,0,5,0,0,
d102,c101,s103,p157,,Kayunga,Bbaale,Kayonza,Namaliri,,2022,Step By Step Infant Primary School,Private,Girls,28,19,14,28,23,24,9,145,0,1,0,1,0,0,0,18,10,0,
d102,c101,s103,p153,v295,Kayunga,Bbaale,Kayonza,Kanywero,Tindian,2022,Tindyani Modern Primary School,Government,Girls,56,24,24,29,26,25,12,196,10,7,6,8,11,8,5,0,0,0,
d102,c101,s103,p153,v287,Kayunga,Bbaale,Kayonza,Kanywero,Wabunyonyi,2022,Wabunyonyi CU Primary School,Government,Girls,60,50,43,32,44,31,20,280,0,0,0,0,0,0,0,0,0,0,
d102,c101,s103,p153,v297,Kayunga,Bbaale,Kayonza,Kanywero,Wunga,2022,Wunga Primary School,Government,Girls,60,18,29,23,27,15,18,190,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p144,v442,Kayunga,Bbaale,Kitimbwa,Nakivubo,Bisaka Central,2022,Bisaka CU Primary School,Government,Boys,87,40,73,55,51,32,11,349,4,5,12,13,5,6,1,20,0,20,
d102,c101,s104,p143,v435,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula A,2022,Bulawula Primary School,Government,Boys,42,40,38,47,38,32,27,264,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,,,Kayunga,Bbaale,Kitimbwa,,,2022,Good Hope Nursery And Primary School,Private,Boys,14,10,0,0,0,0,0,24,0,0,0,0,0,0,0,20,0,10,
d102,c101,s104,p139,v415,Kayunga,Bbaale,Kitimbwa,Kitatya,Kitatya A,2022,Kitatya CU Primary School,Government,Boys,75,48,61,55,61,92,47,439,6,3,2,4,3,3,2,20,0,27,
d102,c101,s104,p139,v416,Kayunga,Bbaale,Kitimbwa,Kitatya,Kitatya B,2022,Kitatya RC Primary School,Government,Boys,58,46,40,38,33,46,20,281,1,0,1,0,0,1,2,10,0,8,
d102,c101,s104,p140,v420,Kayunga,Bbaale,Kitimbwa,Namulaba,Mansa A,2022,Mansa Eden Revival Primary School,Government,Boys,40,31,36,18,21,13,,159,4,0,1,1,0,1,0,0,0,0,
d102,c101,s104,p142,,Kayunga,Bbaale,Kitimbwa,Kyerima,,2022,Mt Carmel Primary School,Private,Boys,20,14,19,16,20,16,14,119,0,0,0,0,0,0,0,18,10,10,
d102,c101,s104,p142,v433,Kayunga,Bbaale,Kitimbwa,Kyerima,Nakaseeta,2022,Nakaseeta CU Primary School,Government,Boys,26,11,9,13,16,18,6,99,0,0,0,0,1,0,1,0,0,0,
d102,c101,s104,p144,v444,Kayunga,Bbaale,Kitimbwa,Nakivubo,Nakivubo A,2022,Nakivubo CU Primary School,Government,Boys,144,65,79,73,71,40,40,512,2,0,0,1,0,0,1,0,0,0,
d102,c101,s104,p144,v445,Kayunga,Bbaale,Kitimbwa,Nakivubo,Nakivubo B,2022,Nakivubo UMEA Primary School,Government,Boys,55,36,30,20,21,14,16,192,6,0,2,0,1,0,0,0,0,0,
d102,c101,s104,p142,v434,Kayunga,Bbaale,Kitimbwa,Kyerima,Namabuga,2022,Namabuga RC Primary School,Government,Boys,31,40,30,44,52,54,29,280,0,0,0,1,0,1,0,0,0,0,
d102,c101,s104,p140,v422,Kayunga,Bbaale,Kitimbwa,Namulaba,Namulaba A,2022,Namulaba CU Primary School,Government,Boys,70,51,33,31,39,31,3,258,2,0,0,1,0,1,0,0,0,0,
d102,c101,s104,p140,v423,Kayunga,Bbaale,Kitimbwa,Namulaba,Namulaba B,2022,Namulaba UMEA Primary School,Government,Boys,46,33,40,33,33,23,18,226,1,0,2,0,1,1,0,0,0,0,
d102,c101,s104,p142,v432,Kayunga,Bbaale,Kitimbwa,Kyerima,Nanjwenge,2022,Nanjwenge CU Primary School,Government,Boys,75,25,56,52,34,37,49,328,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p143,v435,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula A,2022,Nkokonjeru CU Primary School,Government,Boys,60,60,54,45,35,25,15,294,2,5,3,2,1,1,1,0,0,0,
d102,c101,s104,p143,v437,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula C,2022,Nkokonjeru RC Primary School,Government,Boys,60,38,28,30,20,22,10,208,2,4,1,2,1,0,0,0,0,0,
d102,c101,s104,p140,v424,Kayunga,Bbaale,Kitimbwa,Namulaba,Nongo,2022,Nongo CU Primary School Kitimbwa,Government,Boys,25,17,30,19,27,14,13,145,2,1,0,3,1,2,0,0,0,0,
d102,c101,s104,p140,v424,Kayunga,Bbaale,Kitimbwa,Namulaba,Nongo,2022,St Martins Nongo RC Primary School,Government,Boys,97,55,49,55,42,39,22,359,0,0,0,0,1,0,0,30,0,15,
d102,c101,s104,p143,v440,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Tweyagalire A,2022,Tweyagalire RC Primary School,Government,Boys,106,50,46,28,29,16,7,282,1,0,0,0,1,0,0,0,0,0,
d102,c101,s104,p141,v454,Kayunga,Bbaale,Kitimbwa,Wabwoko,Wabwoko B,2022,Wabwoko CU Primary School,Government,Boys,70,57,70,73,61,48,34,413,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p144,v442,Kayunga,Bbaale,Kitimbwa,Nakivubo,Bisaka Central,2022,Bisaka CU Primary School,Government,Girls,98,65,54,64,41,10,16,348,9,2,4,7,1,3,0,30,0,0,
d102,c101,s104,p143,v435,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula A,2022,Bulawula Primary School,Government,Girls,68,46,40,40,27,42,30,293,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,,,Kayunga,Bbaale,Kitimbwa,,,2022,Good Hope Nursery And Primary School,Private,Girls,20,15,0,0,0,0,0,35,0,0,0,0,0,0,0,20,0,0,
d102,c101,s104,p139,v415,Kayunga,Bbaale,Kitimbwa,Kitatya,Kitatya A,2022,Kitatya CU Primary School,Government,Girls,86,37,33,51,68,56,55,386,4,1,2,3,3,5,2,26,0,0,
d102,c101,s104,p139,v416,Kayunga,Bbaale,Kitimbwa,Kitatya,Kitatya B,2022,Kitatya RC Primary School,Government,Girls,68,50,38,44,42,52,30,324,0,0,0,2,0,1,0,15,0,0,
d102,c101,s104,p140,v420,Kayunga,Bbaale,Kitimbwa,Namulaba,Mansa A,2022,Mansa Eden Revival Primary School,Government,Girls,65,37,26,19,14,7,,168,1,2,0,1,0,0,0,0,0,0,
d102,c101,s104,p142,,Kayunga,Bbaale,Kitimbwa,Kyerima,,2022,Mt Carmel Primary School,Private,Girls,21,16,14,22,18,11,13,115,0,0,0,0,0,0,0,13,10,0,
d102,c101,s104,p142,v433,Kayunga,Bbaale,Kitimbwa,Kyerima,Nakaseeta,2022,Nakaseeta CU Primary School,Government,Girls,24,14,11,11,14,13,10,97,0,0,0,0,0,0,1,0,0,0,
d102,c101,s104,p144,v444,Kayunga,Bbaale,Kitimbwa,Nakivubo,Nakivubo A,2022,Nakivubo CU Primary School,Government,Girls,137,62,64,41,68,63,34,469,1,1,2,1,1,0,0,0,0,0,
d102,c101,s104,p144,v445,Kayunga,Bbaale,Kitimbwa,Nakivubo,Nakivubo B,2022,Nakivubo UMEA Primary School,Government,Girls,40,49,25,15,14,19,15,177,2,0,1,0,3,0,0,0,0,0,
d102,c101,s104,p142,v434,Kayunga,Bbaale,Kitimbwa,Kyerima,Namabuga,2022,Namabuga RC Primary School,Government,Girls,25,32,24,28,65,47,21,242,1,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p140,v422,Kayunga,Bbaale,Kitimbwa,Namulaba,Namulaba A,2022,Namulaba CU Primary School,Government,Girls,51,39,21,28,48,48,27,262,1,1,0,0,0,2,0,0,0,0,
d102,c101,s104,p140,v423,Kayunga,Bbaale,Kitimbwa,Namulaba,Namulaba B,2022,Namulaba UMEA Primary School,Government,Girls,60,48,45,42,37,32,26,290,1,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p142,v432,Kayunga,Bbaale,Kitimbwa,Kyerima,Nanjwenge,2022,Nanjwenge CU Primary School,Government,Girls,47,70,37,31,49,32,11,277,0,0,0,0,0,0,0,0,0,0,
d102,c101,s104,p143,v435,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula A,2022,Nkokonjeru CU Primary School,Government,Girls,85,70,50,49,30,29,18,331,6,4,2,1,0,2,2,0,0,0,
d102,c101,s104,p143,v437,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Bulawula C,2022,Nkokonjeru RC Primary School,Government,Girls,62,40,26,34,24,26,12,224,3,2,2,1,0,1,0,0,0,0,
d102,c101,s104,p140,v424,Kayunga,Bbaale,Kitimbwa,Namulaba,Nongo,2022,Nongo CU Primary School Kitimbwa,Government,Girls,38,33,17,16,25,17,16,162,3,2,1,2,2,2,2,0,0,0,
d102,c101,s104,p140,v424,Kayunga,Bbaale,Kitimbwa,Namulaba,Nongo,2022,St Martins Nongo RC Primary School,Government,Girls,93,56,56,58,40,37,29,369,0,0,0,1,0,0,0,23,0,0,
d102,c101,s104,p143,v440,Kayunga,Bbaale,Kitimbwa,Nkokonjeru,Tweyagalire A,2022,Tweyagalire RC Primary School,Government,Girls,79,30,37,29,31,18,3,227,0,1,0,0,0,0,0,0,0,0,
d102,c101,s104,p141,v454,Kayunga,Bbaale,Kitimbwa,Wabwoko,Wabwoko B,2022,Wabwoko CU Primary School,Government,Girls,71,70,80,60,41,50,42,414,1,0,1,0,0,0,0,0,0,0,
d102,c102,s105,p115,v149,Kayunga,Ntenjeru,Busaana,Kasana,Bisaka,2022,Bisaka Parents Primary School,Government,Boys,30,20,15,25,20,5,4,119,0,0,2,0,0,0,0,0,0,0,
d102,c102,s105,p116,v130,Kayunga,Ntenjeru,Busaana,Nabuganyi,Bumali,2022,Bumaali CU Primary School,Government,Boys,31,29,23,26,17,10,14,150,0,0,0,0,1,0,0,10,0,10,
d102,c102,s105,p116,v130,Kayunga,Ntenjeru,Busaana,Nabuganyi,Bumali,2022,Bumali UMEA Primary School,Government,Boys,40,20,10,9,0,0,0,79,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,,Kayunga,Ntenjeru,Busaana,Nampanyi,,2022,Happy Hours Junior School Nakakandwa,Private,Boys,18,14,11,20,16,19,14,112,0,0,0,0,0,0,0,15,21,8,
d102,c102,s105,p115,v127,Kayunga,Ntenjeru,Busaana,Kasana,Kasana II,2022,Kasana RC Primary School,Government,Boys,19,37,31,20,11,31,19,168,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p121,v158,Kayunga,Ntenjeru,Busaana,Lusenke,Kibuzi,2022,Kibuzi CU Primary School,Government,Boys,65,56,63,66,35,32,15,332,3,2,1,3,0,2,0,0,0,0,
d102,c102,s105,p121,v158,Kayunga,Ntenjeru,Busaana,Lusenke,Kibuzi,2022,Kibuzi RC Primary School,Government,Boys,52,44,51,39,41,33,9,269,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,v161,Kayunga,Ntenjeru,Busaana,Nampanyi,Kireku Nampanyi,2022,Kireku CU Primary School,Government,Boys,44,107,52,77,58,29,16,383,2,1,1,0,0,0,0,10,6,0,
d102,c102,s105,p118,v141,Kayunga,Ntenjeru,Busaana,Kiwangula,Kiwangula,2022,Kiwangula CU Primary School,Government,Boys,53,40,38,44,48,32,12,267,1,1,1,0,1,1,1,10,10,0,
d102,c102,s105,p118,v141,Kayunga,Ntenjeru,Busaana,Kiwangula,Kiwangula,2022,Kiwangula RC Primary School,Government,Boys,53,37,44,46,41,31,24,276,2,0,4,2,0,1,0,0,0,0,
d102,c102,s105,p116,v131,Kayunga,Ntenjeru,Busaana,Nabuganyi,Nabuganyi,2022,Nabuganyi CU Primary School,Government,Boys,47,34,46,66,60,36,42,331,2,0,0,0,0,0,0,13,0,10,
d102,c102,s105,p116,v131,Kayunga,Ntenjeru,Busaana,Nabuganyi,Nabuganyi,2022,Nabuganyi RC Primary School,Government,Boys,99,46,44,61,47,35,18,350,15,8,8,10,7,9,8,0,0,0,
d102,c102,s105,p122,v162,Kayunga,Ntenjeru,Busaana,Nampanyi,Nakakandwa,2022,Nakakandwa CU Primary School,Government,Boys,32,27,31,11,21,30,0,152,1,1,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,v162,Kayunga,Ntenjeru,Busaana,Nampanyi,Nakakandwa,2022,Nakakandwa RC Primary School,Government,Boys,80,68,71,50,67,59,13,408,0,1,0,0,0,0,0,0,0,0,
d102,c102,s105,p118,v142,Kayunga,Ntenjeru,Busaana,Kiwangula,Nakatovu,2022,Nakatovu CU Primary School,Government,Boys,32,33,36,40,13,19,8,181,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p120,v152,Kayunga,Ntenjeru,Busaana,Namusaala,Namusaala,2022,Namusaala CU Primary School,Government,Boys,68,58,59,58,54,59,33,389,4,3,1,2,0,2,1,0,0,0,
d102,c102,s105,p120,v152,Kayunga,Ntenjeru,Busaana,Namusaala,Namusaala,2022,Namusaala RC Primary School,Government,Boys,48,32,37,30,23,21,10,201,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p120,v150,Kayunga,Ntenjeru,Busaana,Namusaala,Namutya,2022,Namutya CU Primary School,Government,Boys,66,58,60,66,49,32,39,370,0,1,1,2,0,1,0,4,0,8,
d102,c102,s105,p117,v138,Kayunga,Ntenjeru,Busaana,Namukuma,Nangabo,2022,Nangabo CU Primary School,Government,Boys,41,17,24,24,27,21,22,176,0,0,3,0,0,0,0,0,0,0,
d102,c102,s105,p118,v143,Kayunga,Ntenjeru,Busaana,Kiwangula,Ngeye,2022,Ngeye CU Primary School,Government,Boys,32,15,22,25,14,5,9,122,0,4,2,1,0,0,0,0,0,0,
d102,c102,s105,p118,v140,Kayunga,Ntenjeru,Busaana,Kiwangula,Buyungirizi,2022,St Josephs Buyungirizi RC Primary School,Government,Boys,46,19,22,30,24,13,13,167,3,0,0,1,1,1,0,0,0,0,
d102,c102,s105,p121,v159,Kayunga,Ntenjeru,Busaana,Lusenke,Kireku Lusenke,2022,St Peters Primary School Lusenke,Government,Boys,45,27,36,20,10,10,3,151,3,1,2,1,1,1,0,0,0,0,
d102,c102,s105,p115,v149,Kayunga,Ntenjeru,Busaana,Kasana,Bisaka,2022,Bisaka Parents Primary School,Government,Girls,55,35,30,40,17,15,4,196,0,0,1,0,0,0,0,0,0,0,
d102,c102,s105,p116,v130,Kayunga,Ntenjeru,Busaana,Nabuganyi,Bumali,2022,Bumaali CU Primary School,Government,Girls,24,23,13,25,29,16,15,145,0,0,0,0,0,0,0,15,0,0,
d102,c102,s105,p116,v130,Kayunga,Ntenjeru,Busaana,Nabuganyi,Bumali,2022,Bumali UMEA Primary School,Government,Girls,15,10,22,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,,Kayunga,Ntenjeru,Busaana,Nampanyi,,2022,Happy Hours Junior School Nakakandwa,Private,Girls,12,25,13,24,12,22,24,132,0,0,0,0,0,0,0,17,17,0,
d102,c102,s105,p115,v127,Kayunga,Ntenjeru,Busaana,Kasana,Kasana II,2022,Kasana RC Primary School,Government,Girls,21,52,41,41,30,14,1,200,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p121,v158,Kayunga,Ntenjeru,Busaana,Lusenke,Kibuzi,2022,Kibuzi CU Primary School,Government,Girls,57,48,57,60,45,33,22,322,2,0,2,1,1,3,1,0,0,0,
d102,c102,s105,p121,v158,Kayunga,Ntenjeru,Busaana,Lusenke,Kibuzi,2022,Kibuzi RC Primary School,Government,Girls,67,59,65,68,56,38,15,368,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,v161,Kayunga,Ntenjeru,Busaana,Nampanyi,Kireku Nampanyi,2022,Kireku CU Primary School,Government,Girls,51,46,39,35,25,37,27,260,4,1,0,1,0,1,0,13,10,0,
d102,c102,s105,p118,v141,Kayunga,Ntenjeru,Busaana,Kiwangula,Kiwangula,2022,Kiwangula CU Primary School,Government,Girls,61,44,26,46,39,28,19,263,1,2,1,0,2,0,1,10,15,0,
d102,c102,s105,p118,v141,Kayunga,Ntenjeru,Busaana,Kiwangula,Kiwangula,2022,Kiwangula RC Primary School,Government,Girls,43,35,47,47,50,48,20,290,3,0,0,0,1,0,0,0,0,0,
d102,c102,s105,p116,v131,Kayunga,Ntenjeru,Busaana,Nabuganyi,Nabuganyi,2022,Nabuganyi CU Primary School,Government,Girls,68,38,41,41,38,42,16,284,0,0,0,0,0,0,0,20,0,0,
d102,c102,s105,p116,v131,Kayunga,Ntenjeru,Busaana,Nabuganyi,Nabuganyi,2022,Nabuganyi RC Primary School,Government,Girls,95,43,66,64,72,51,17,408,12,9,10,8,15,16,14,0,0,0,
d102,c102,s105,p122,v162,Kayunga,Ntenjeru,Busaana,Nampanyi,Nakakandwa,2022,Nakakandwa CU Primary School,Government,Girls,36,38,24,28,30,21,0,177,1,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p122,v162,Kayunga,Ntenjeru,Busaana,Nampanyi,Nakakandwa,2022,Nakakandwa RC Primary School,Government,Girls,80,64,64,63,52,61,32,416,1,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p118,v142,Kayunga,Ntenjeru,Busaana,Kiwangula,Nakatovu,2022,Nakatovu CU Primary School,Government,Girls,41,32,33,34,15,17,13,185,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p120,v152,Kayunga,Ntenjeru,Busaana,Namusaala,Namusaala,2022,Namusaala CU Primary School,Government,Girls,47,40,50,44,49,43,30,303,2,3,4,3,3,2,1,0,0,0,
d102,c102,s105,p120,v152,Kayunga,Ntenjeru,Busaana,Namusaala,Namusaala,2022,Namusaala RC Primary School,Government,Girls,39,39,28,34,16,13,10,179,0,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p120,v150,Kayunga,Ntenjeru,Busaana,Namusaala,Namutya,2022,Namutya CU Primary School,Government,Girls,73,64,54,57,37,31,28,344,2,1,2,0,0,1,0,8,0,0,
d102,c102,s105,p117,v138,Kayunga,Ntenjeru,Busaana,Namukuma,Nangabo,2022,Nangabo CU Primary School,Government,Girls,23,40,40,27,31,39,18,218,2,0,0,0,0,0,0,0,0,0,
d102,c102,s105,p118,v143,Kayunga,Ntenjeru,Busaana,Kiwangula,Ngeye,2022,Ngeye CU Primary School,Government,Girls,33,17,18,18,18,6,7,117,2,1,2,1,3,0,0,0,0,0,
d102,c102,s105,p118,v140,Kayunga,Ntenjeru,Busaana,Kiwangula,Buyungirizi,2022,St Josephs Buyungirizi RC Primary School,Government,Girls,40,18,26,25,19,29,11,168,1,0,1,1,0,0,0,0,0,0,
d102,c102,s105,p121,v159,Kayunga,Ntenjeru,Busaana,Lusenke,Kireku Lusenke,2022,St Peters Primary School Lusenke,Government,Girls,35,28,38,29,12,10,9,161,1,0,1,0,1,1,0,0,0,0,
d102,c102,s106,p132,v464,Kayunga,Ntenjeru,Nazigo,Bukamba,Bukamba A,2022,Bukamba CU Primary School,Government,Boys,44,47,61,72,51,57,29,361,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p134,,Kayunga,Ntenjeru,Nazigo,Nsiima,,2022,Hands Of Love Academy Nsiima,Private,Boys,16,22,17,12,12,14,13,106,0,0,0,0,0,0,0,20,10,15,
d102,c102,s106,p135,v483,Kayunga,Ntenjeru,Nazigo,Katikanyonyi,Katikanyonyi,2022,Katikanyonyi CU Primary School,Government,Boys,27,27,20,27,26,8,0,135,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p133,v113,Kayunga,Ntenjeru,Nazigo,Kirindi,Gayaza,2022,Kikonyogo Primary School,Government,Boys,50,21,32,20,27,23,6,179,2,4,2,1,2,2,1,0,0,0,
d102,c102,s106,p137,v491,Kayunga,Ntenjeru,Nazigo,Kimanya,Kimanya,2022,Kimanya CU Primary School,Government,Boys,95,96,75,68,60,46,29,469,6,3,2,2,1,2,0,0,0,0,
d102,c102,s106,p137,,Kayunga,Ntenjeru,Nazigo,Kimanya,,2022,Kimanya Islamic Primary School,Private,Boys,59,42,47,44,33,29,10,264,0,0,0,0,0,1,0,10,0,6,
d102,c102,s106,p136,v488,Kayunga,Ntenjeru,Nazigo,Natteta,Kiribedda,2022,Kiribedda CU Primary School,Government,Boys,63,29,30,30,20,19,10,201,1,1,0,0,0,0,0,10,6,0,
d102,c102,s106,p137,v492,Kayunga,Ntenjeru,Nazigo,Kimanya,Kisoga,2022,Kisoga RC Primary School,Government,Boys,44,48,48,56,55,28,24,303,2,1,0,0,0,0,1,30,10,20,
d102,c102,s106,p132,v468,Kayunga,Ntenjeru,Nazigo,Bukamba,Kiswa,2022,Kiswa RC Primary School,Government,Boys,58,25,28,31,32,29,24,227,1,2,1,3,1,1,0,0,0,0,
