district_id,county_id,subcounty_id,parish_id,district,county,subcounty,parish,year,school_name,ownership,level,type_of_infrastructure,description,number_of_infrastructure,status
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Temporary Functional Classrooms,,1,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Toilet Stances Boys,,4,Good
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Toilet Stances Girls,,5,Good
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Staff Houses,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,844,Fair
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p107,Kayunga,Ntenjeru,Kayunga,Bukujju,2022,Bukujju UMEA Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Desks,,143,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Permanent Functional Classrooms,,9,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Temporary Functional Classrooms,,2,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Pitlatrines,,3,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Toilet Stances Boys,,5,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Toilet Stances Girls,,5,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Staff Houses,Poor roofing,2,Poor
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,350,Fair
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale CU Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Desks,,97,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Permanent Classroom Blocks,,1,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Permanent Functional Classrooms,,2,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Temporary Functional Classrooms,,4,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Toilet Stances Boys,,2,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Toilet Stances Girls,,3,Good
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Staff Houses,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1012,Fair
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p102,Kayunga,Ntenjeru,Kayunga,Busaale,2022,Busaale RC Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Desks,,113,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Permanent Functional Classrooms,,9,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Pitlatrines,,3,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Toilet Stances Boys,,6,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Toilet Stances Girls,,4,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Staff Houses,,1,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1000,Fair
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Buwungiro Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Desks,,175,Good
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Permanent Functional Classrooms,,8,Good
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Pitlatrines,,1,Poor
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Toilet Stances Boys,,5,Poor
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Toilet Stances Girls,,3,Poor
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Staff Houses,Very small,1,Poor
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,800,Fair
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p103,Kayunga,Ntenjeru,Kayunga,Bukolooto,2022,Bwetyaba RC Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Desks,,129,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Permanent Functional Classrooms,,12,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Toilet Stances Boys,,5,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Toilet Stances Girls,,5,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Staff Houses,Good roofs,5,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1500,Fair
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki CU Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Desks,,120,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Permanent Functional Classrooms,,8,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Pitlatrines,,3,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Toilet Stances Boys,,2,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Toilet Stances Girls,,8,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Staff Houses,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,700,Fair
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki RC Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Desks,,186,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Permanent Classroom Blocks,,2,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Permanent Functional Classrooms,,6,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Temporary Functional Classrooms,,5,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Toilet Stances Boys,,4,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Toilet Stances Girls,,4,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Staff Houses,,1,Good
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,4619,Fair
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p105,Kayunga,Ntenjeru,Kayunga,Buyobe,2022,Kanjuki UMEA Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Desks,,79,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Permanent Functional Classrooms,,6,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Toilet Stances Boys,,3,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Toilet Stances Girls,,2,Good
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Staff Houses,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,230,Fair
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Electricity,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Computers,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Internet,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Football Ground,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Netball Ground,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c102,s108,p104,Kayunga,Ntenjeru,Kayunga,Nakaseeta,2022,Kisombwa Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Desks,,45,Good
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Permanent Classroom Blocks,,1,Good
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Permanent Functional Classrooms,,3,Good
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Temporary Functional Classrooms,,4,
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Toilet Stances Boys,,5,Good
d102,c102,s108,p106,Kayunga,Ntenjeru,Kayunga,Nsotoka,2022,Kiwooza CU Primary School,Government,Primary,Toilet Stances Girls,,5,Good
