district_id,county_id,subcounty_id,parish_id,district,county,subcounty,parish,year,level,school_name,ownership,role,gender,value
d101,c101,s107,p143,Masindi,Buruli,Labongo,Kihonda,2019,Primary,Kilanyi Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s107,p143,Masindi,Buruli,Labongo,Kihonda,2019,Primary,Kilanyi Primary School,Government,Education Assistant,Male,7
d101,c101,s107,p143,Masindi,Buruli,Labongo,Kihonda,2019,Primary,Kilanyi Primary School,Government,Education Assistant,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Head Teacher,Male,1
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Head Teacher,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Senior Education Assistant,Male,2
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Education Assistant,Male,4
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Primary School,Government,Education Assistant,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Head Teacher,Male,1
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Head Teacher,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Senior Education Assistant,Male,1
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Education Assistant,Male,10
d101,c102,s108,p151,Masindi,Bujenje,Nyantonzi,Kimanya,2019,Primary,Kimanya Upper Primary School,Government,Education Assistant,Female,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Head Teacher,Male,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Head Teacher,Female,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Deputy Head Teacher,Male,1
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Education Assistant,Male,7
d101,c101,s104,p133,Masindi,Buruli,Kimengo,Kimengo,2019,Primary,Kimengo Primary School,Government,Education Assistant,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Head Teacher,Male,1
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Head Teacher,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Senior Education Assistant,Male,3
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Education Assistant,Male,9
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kinumi Primary School,Government,Education Assistant,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Head Teacher,Male,1
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Head Teacher,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Senior Education Assistant,Male,1
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Education Assistant,Male,6
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kinuuma Primary School,Government,Education Assistant,Female,0
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Head Teacher,Male,1
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Head Teacher,Female,0
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Senior Education Assistant,Male,12
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Education Assistant,Male,15
d101,c102,s102,p118,Masindi,Bujenje,Kabango Town Council,Kinyara Sugar Ltd,2019,Primary,Kinyara Sugar Works Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Head Teacher,Male,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Head Teacher,Female,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Senior Education Assistant,Male,3
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Education Assistant,Male,6
d101,c102,s101,p104,Masindi,Bujenje,Bikonzi,Kikube,2019,Primary,Kinywamurara Primary School,Government,Education Assistant,Female,0
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Head Teacher,Male,1
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Head Teacher,Female,0
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Senior Education Assistant,Male,1
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Education Assistant,Male,9
d101,c102,s112,p110,Masindi,Bujenje,Bulima Town Council,Kisalizi Ward,2019,Primary,Kisalizi Primary School,Government,Education Assistant,Female,0
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Head Teacher,Male,1
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Head Teacher,Female,0
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Deputy Head Teacher,Male,1
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Education Assistant,Male,8
d101,c101,s105,p136,Masindi,Buruli,Kiruli,Katuugo,2019,Primary,Kisindizi II Primary School,Government,Education Assistant,Female,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Head Teacher,Male,1
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Head Teacher,Female,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Education Assistant,Male,8
d101,c101,s110,p154,Masindi,Buruli,Pakanyi,Kyakamese West,2019,Primary,Kisindizi Public Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Head Teacher,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Education Assistant,Male,7
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Kitamba Primary School,Government,Education Assistant,Female,0
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Head Teacher,Male,1
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Head Teacher,Female,0
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Deputy Head Teacher,Male,1
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Education Assistant,Male,18
d101,c101,s105,p135,Masindi,Buruli,Kiruli,Kiruli,2019,Primary,Kitanyata Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Head Teacher,Male,1
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Head Teacher,Female,0
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Education Assistant,Male,8
d101,c102,s101,p102,Masindi,Bujenje,Bikonzi,Rukondwa,2019,Primary,Kitonozi Primary School,Government,Education Assistant,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Head Teacher,Male,1
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Head Teacher,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Education Assistant,Male,8
d101,c101,s109,p146,Masindi,Buruli,Miirya,Kiguulya,2019,Primary,Kitwetwe Primary School,Government,Education Assistant,Female,0
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Head Teacher,Male,2
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Head Teacher,Female,0
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Senior Education Assistant,Male,1
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Education Assistant,Male,7
d101,c101,s110,p157,Masindi,Buruli,Pakanyi,Kyakamese East,2019,Primary,Kiyuya Primary School,Government,Education Assistant,Female,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Head Teacher,Male,1
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Head Teacher,Female,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Education Assistant,Male,8
d101,c101,s109,p145,Masindi,Buruli,Miirya,Isimba,2019,Primary,Kyabaswa Primary School,Government,Education Assistant,Female,0
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Head Teacher,Male,1
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Head Teacher,Female,0
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Education Assistant,Male,6
d101,c102,s112,p111,Masindi,Bujenje,Bulima Town Council,Marongo Ward,2019,Primary,Marongo Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Deputy Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Senior Education Assistant,Male,2
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Senior Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Education Assistant,Male,7
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Masindi Centre For The Handcapped,Government,Education Assistant,Female,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Head Teacher,Male,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Head Teacher,Female,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Deputy Head Teacher,Male,1
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Education Assistant,Male,5
d101,c101,s103,p127,Masindi,Buruli,Kijunjubwa,Miduma,2019,Primary,Miduuma Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Head Teacher,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Senior Education Assistant,Male,2
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Education Assistant,Male,5
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Mihembero Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Head Teacher,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Education Assistant,Male,7
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Miramura Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Head Teacher,Male,1
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Education Assistant,Male,7
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Murro Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Head Teacher,Male,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Senior Education Assistant,Male,1
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Education Assistant,Male,6
d101,c102,s113,p114,Masindi,Bujenje,Bwijanga,Ntoma,2019,Primary,Nyabubale Primary School,Government,Education Assistant,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Head Teacher,Male,1
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Head Teacher,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Senior Education Assistant,Male,1
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Education Assistant,Male,12
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Nyabyeya Primary School,Government,Education Assistant,Female,0
d101,c101,s105,p137,Masindi,Buruli,Kiruli,Kibibira,2019,Primary,Nyakarongo Primary School,Government,Head Teacher,Male,0
